file,session_id,max_same_tool_count,max_same_tool,total_tool_calls_in_session,distinct_tools_in_session,has_tool_availability_language,has_action_validity_constraint,has_direct_tool_permission_language,has_explicit_permission_language,has_explicit_permission_language_near_tool_context,tool_counts_json
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_286,5,get_relations,13,4,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""delete_entities"":2,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_287,6,get_relations,13,3,True,True,False,False,False,"{""get_relations"":6,""get_neighbors"":6,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_288,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_289,6,get_relations,12,3,True,True,False,False,False,"{""get_relations"":6,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_290,5,get_relations,12,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":2}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_291,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_292,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_293,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_294,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_295,4,get_relations,9,3,True,True,False,False,False,"{""get_relations"":4,""get_neighbors"":4,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_296,7,get_relations,14,3,True,True,False,False,False,"{""get_relations"":7,""get_neighbors"":6,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_297,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_298,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_299,5,get_relations,12,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":2}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_300,6,get_relations,13,3,True,True,False,False,False,"{""get_relations"":6,""get_neighbors"":6,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_301,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_302,7,get_relations,13,3,True,True,False,False,False,"{""get_relations"":7,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_303,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_304,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_305,5,get_relations,12,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":2}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_306,5,get_relations,12,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":2}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_307,6,get_neighbors,14,3,True,True,False,False,False,"{""get_neighbors"":6,""get_relations"":5,""intersection"":3}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_308,5,get_relations,12,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":2}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_309,5,get_relations,12,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":2}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_310,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_311,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_312,8,get_relations,13,3,True,True,False,False,False,"{""get_relations"":8,""get_neighbors"":4,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_313,4,get_relations,9,3,True,True,False,False,False,"{""get_relations"":4,""get_neighbors"":4,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_314,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_315,4,get_relations,9,3,True,True,False,False,False,"{""get_relations"":4,""get_neighbors"":4,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_316,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_317,5,get_relations,12,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":2}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_318,5,get_relations,12,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":2}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_319,9,get_relations,22,3,True,True,False,False,False,"{""get_relations"":9,""get_neighbors"":8,""intersection"":5}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_320,6,get_relations,12,3,True,True,False,False,False,"{""get_relations"":6,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_321,5,get_relations,12,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":2}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_322,5,get_relations,11,3,True,True,False,False,False,"{""get_relations"":5,""get_neighbors"":5,""intersection"":1}"
kg-00000-of-00001-9e159f6d0557d229.parquet,kg_323,4,get_relations,9,3,True,True,False,False,False,"{""get_relations"":4,""get_neighbors"":4,""intersection"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_0,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_1,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_2,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_3,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_4,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_5,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_6,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_7,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_8,1,select,1,1,False,False,False,False,False,"{""select"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_9,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_10,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_11,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_12,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_13,1,select,1,1,False,False,False,False,False,"{""select"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_14,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_15,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_16,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_17,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_18,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_19,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_20,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_21,1,select,1,1,False,False,False,False,False,"{""select"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_22,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_23,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_24,1,click,1,1,False,True,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_25,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_26,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_27,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_28,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_29,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_30,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_31,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_32,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_33,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_34,1,select,1,1,False,False,False,False,False,"{""select"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_35,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_36,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_37,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_38,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_39,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_40,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_41,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_42,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_43,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_44,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_45,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_46,1,set,1,1,False,False,False,False,False,"{""set"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_47,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_48,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_49,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_50,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_51,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_52,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_53,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_54,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_55,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_56,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_57,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_58,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_59,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_60,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_61,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_62,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_63,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_64,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_65,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_66,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_67,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_68,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_69,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_70,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_71,1,select,1,1,False,False,False,False,False,"{""select"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_72,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_73,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_74,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_75,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_76,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_77,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_78,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_79,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_80,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_81,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_82,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_83,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_84,1,type,1,1,False,False,False,False,False,"{""type"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_85,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_86,1,hover,1,1,False,False,False,False,False,"{""hover"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_87,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_88,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_89,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_90,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_91,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_92,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_93,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_94,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_95,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_96,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_97,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_98,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_99,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_100,1,select,1,1,False,False,False,False,False,"{""select"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_101,1,select,1,1,False,False,False,False,False,"{""select"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_102,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_103,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_104,1,click,1,1,False,False,False,False,False,"{""click"":1}"
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_105,0,,0,0,False,False,False,False,False,{}
mind2web-00000-of-00001-fc25d47330eea0fc.parquet,mind2web_106,1,type,1,1,False,False,False,False,False,"{""type"":1}"
